time	running	waiting
2026-08-31 03:31:56	3.0	0.0
2026-08-31 03:32:26	3.0	0.0
2026-08-31 03:32:56	3.0	0.0
2026-08-31 03:33:26	3.0	0.0
2026-08-31 03:33:57	3.0	0.0
2026-08-31 03:34:27	3.0	0.0
2026-08-31 03:34:57	3.0	0.0
2026-08-31 03:35:27	3.0	0.0
2026-08-31 03:35:57	3.0	0.0
2026-08-31 03:36:27	3.0	0.0
2026-08-31 03:36:57	2.0	0.0
2026-08-31 03:37:27	3.0	0.0
2026-08-31 03:37:57	3.0	0.0
2026-08-31 03:38:27	3.0	0.0
2026-08-31 03:38:57	2.0	1.0
2026-08-31 03:39:27	2.0	0.0
2026-08-31 03:39:57	2.0	1.0
2026-08-31 03:40:27	3.0	0.0
2026-08-31 03:40:57	3.0	0.0
2026-08-31 03:41:27	3.0	0.0
2026-08-31 03:41:57	3.0	0.0
2026-08-31 03:42:28	2.0	0.0
2026-08-31 03:42:58	3.0	0.0
2026-08-31 03:43:28	3.0	0.0
2026-08-31 03:43:58	3.0	0.0
2026-08-31 03:44:28	3.0	0.0
2026-08-31 03:44:58	3.0	0.0
2026-08-31 03:45:28	3.0	0.0
2026-08-31 03:45:58	3.0	0.0
2026-08-31 03:46:28	3.0	0.0
2026-08-31 03:46:58	3.0	0.0
2026-08-31 03:47:28	2.0	0.0
2026-08-31 03:47:58	2.0	0.0
2026-08-31 03:48:28	1.0	0.0
2026-08-31 03:48:58	1.0	0.0
2026-08-31 03:49:28	2.0	0.0
2026-08-31 03:49:58	2.0	0.0
2026-08-31 03:50:28	2.0	0.0
2026-08-31 03:50:58	2.0	0.0
2026-08-31 03:51:29	2.0	0.0
2026-08-31 03:51:59	2.0	0.0
2026-08-31 03:52:29	2.0	0.0
2026-08-31 03:52:59	2.0	0.0
2026-08-31 03:53:29	2.0	0.0
2026-08-31 03:53:59	2.0	0.0
2026-08-31 03:54:29	2.0	0.0
2026-08-31 03:54:59	2.0	0.0
2026-08-31 03:55:29	2.0	0.0
2026-08-31 03:55:59	2.0	0.0
2026-08-31 03:56:29	2.0	0.0
2026-08-31 03:56:59	2.0	0.0
2026-08-31 03:57:29	2.0	0.0
2026-08-31 03:57:59	2.0	0.0
2026-08-31 03:58:29	2.0	0.0
2026-08-31 03:58:59	2.0	0.0
2026-08-31 03:59:29	2.0	0.0
2026-08-31 04:00:00	2.0	0.0
2026-08-31 04:00:30	2.0	0.0
2026-08-31 04:01:00	2.0	0.0
2026-08-31 04:01:30	2.0	0.0
2026-08-31 04:02:00	2.0	0.0
2026-08-31 04:02:30	2.0	0.0
2026-08-31 04:03:00	2.0	0.0
2026-08-31 04:03:30	1.0	0.0
2026-08-31 04:04:00	2.0	0.0
2026-08-31 04:04:30	2.0	0.0
2026-08-31 04:05:00	1.0	0.0
2026-08-31 04:05:30	2.0	0.0
2026-08-31 04:06:00	2.0	0.0
2026-08-31 04:06:30	2.0	0.0
2026-08-31 04:07:00	2.0	0.0
2026-08-31 04:07:30	2.0	0.0
2026-08-31 04:08:00	1.0	0.0
2026-08-31 04:08:31	2.0	0.0
2026-08-31 04:09:01	2.0	0.0
2026-08-31 04:09:31	2.0	0.0
2026-08-31 04:10:01	2.0	0.0
2026-08-31 04:10:31	2.0	0.0
2026-08-31 04:11:01	2.0	0.0
2026-08-31 04:11:31	2.0	0.0
2026-08-31 04:12:01	2.0	0.0
2026-08-31 04:12:31	2.0	0.0
2026-08-31 04:13:01	1.0	0.0
2026-08-31 04:13:31	1.0	0.0
2026-08-31 04:14:01	2.0	0.0
2026-08-31 04:14:31	1.0	0.0
2026-08-31 04:15:01	1.0	0.0
2026-08-31 04:15:31	2.0	0.0
2026-08-31 04:16:01	2.0	0.0
2026-08-31 04:16:31	1.0	0.0
2026-08-31 04:17:01	1.0	0.0
2026-08-31 04:17:32	2.0	0.0
2026-08-31 04:18:02	2.0	0.0
2026-08-31 04:18:32	2.0	0.0
2026-08-31 04:19:02	1.0	0.0
2026-08-31 04:19:32	2.0	0.0
2026-08-31 04:20:02	2.0	0.0
2026-08-31 04:20:32	2.0	0.0
2026-08-31 04:21:02	1.0	0.0
2026-08-31 04:21:32	2.0	0.0
2026-08-31 04:22:02	2.0	0.0
2026-08-31 04:22:32	1.0	0.0
2026-08-31 04:23:02	2.0	0.0
2026-08-31 04:23:32	2.0	0.0
2026-08-31 04:24:02	2.0	0.0
2026-08-31 04:24:32	2.0	0.0
2026-08-31 04:25:02	2.0	0.0
2026-08-31 04:25:32	2.0	0.0
2026-08-31 04:26:03	2.0	0.0
2026-08-31 04:26:33	1.0	0.0
2026-08-31 04:27:03	2.0	0.0
2026-08-31 04:27:33	2.0	0.0
2026-08-31 04:28:03	2.0	0.0
2026-08-31 04:28:33	2.0	0.0
2026-08-31 04:29:03	2.0	0.0
2026-08-31 04:29:33	2.0	0.0
2026-08-31 04:30:03	2.0	0.0
2026-08-31 04:30:33	2.0	0.0
2026-08-31 04:31:03	1.0	0.0
2026-08-31 04:31:33	2.0	0.0
2026-08-31 04:32:03	2.0	0.0
2026-08-31 04:32:33	1.0	0.0
2026-08-31 04:33:03	2.0	0.0
2026-08-31 04:33:33	2.0	0.0
2026-08-31 04:34:03	2.0	0.0
2026-08-31 04:34:33	2.0	0.0
2026-08-31 04:35:04	2.0	0.0
2026-08-31 04:35:34	1.0	0.0
2026-08-31 04:36:04	1.0	0.0
2026-08-31 04:36:34	1.0	0.0
2026-08-31 04:37:04	1.0	0.0
